route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-082000_BX1_111,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475352,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-091000_BX2_227,MOTT HAVEN 138 ST via CONCOURSE,1,38475345,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-100100_BX2_222,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475333,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-041600_BX2_211,MOTT HAVEN 138 ST via CONCOURSE,1,38475356,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-057800_BX1_119,MOTT HAVEN 138 ST via CONCOURSE,1,38475332,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-066600_BX1_120,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475333,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-074700_BX1_115,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475333,BX010107
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-082600_BX1_114,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475315,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-090400_BX1_114,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475315,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-099400_BX2_225,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475364,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-109500_BX1_143,MOTT HAVEN 138 ST via CONCOURSE,1,38475364,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-118200_BX1_139,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475346,BX010114
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-043100_BX2_201,MOTT HAVEN 138 ST via CONCOURSE,1,38475347,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-050500_BX2_212,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475357,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-059500_BX2_212,MOTT HAVEN 138 ST via CONCOURSE,1,38475357,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-068600_BX2_212,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475357,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-084600_BX1_119,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475316,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-091900_BX1_115,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475333,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-100900_BX1_131,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475316,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-110300_BX2_222,MOTT HAVEN 138 ST via CONCOURSE,1,38475333,BX020113
