"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US36005039500","Census Tract 395; Bronx County; New York","21674","19537",
"1400000US36005039600","Census Tract 396; Bronx County; New York","48798","10847",
"1400000US36005039700","Census Tract 397; Bronx County; New York","31964","22875",
"1400000US36005039800","Census Tract 398; Bronx County; New York","28491","18330",
"1400000US36005039901","Census Tract 399.01; Bronx County; New York","43503","2913",
"1400000US36005039902","Census Tract 399.02; Bronx County; New York","43491","13184",
"1400000US36005040100","Census Tract 401; Bronx County; New York","28649","6075",
"1400000US36005040302","Census Tract 403.02; Bronx County; New York","37756","21201",
"1400000US36005040303","Census Tract 403.03; Bronx County; New York","42750","8465",
"1400000US36005040304","Census Tract 403.04; Bronx County; New York","36913","6312",
"1400000US36005040400","Census Tract 404; Bronx County; New York","65451","22535",
"1400000US36005040501","Census Tract 405.01; Bronx County; New York","42386","12281",
"1400000US36005040502","Census Tract 405.02; Bronx County; New York","38884","8509",
"1400000US36005040600","Census Tract 406; Bronx County; New York","48857","8159",
"1400000US36005040701","Census Tract 407.01; Bronx County; New York","46188","12572",
"1400000US36005040702","Census Tract 407.02; Bronx County; New York","33946","6901",
"1400000US36005040800","Census Tract 408; Bronx County; New York","41555","11228",
"1400000US36005040900","Census Tract 409; Bronx County; New York","67793","20545",
"1400000US36005041100","Census Tract 411; Bronx County; New York","54219","28425",
"1400000US36005041300","Census Tract 413; Bronx County; New York","60254","17231",
"1400000US36005041400","Census Tract 414; Bronx County; New York","125302","68907",
"1400000US36005041500","Census Tract 415; Bronx County; New York","50579","16999",
"1400000US36005041800","Census Tract 418; Bronx County; New York","62567","11750",
"1400000US36005041900","Census Tract 419; Bronx County; New York","57079","14216",
"1400000US36005042000","Census Tract 420; Bronx County; New York","31776","16156",
"1400000US36005042100","Census Tract 421; Bronx County; New York","52824","17933",
"1400000US36005042200","Census Tract 422; Bronx County; New York","75201","35545",
"1400000US36005042300","Census Tract 423; Bronx County; New York","71422","22746",
"1400000US36005042400","Census Tract 424; Bronx County; New York","106468","25008",
"1400000US36005042500","Census Tract 425; Bronx County; New York","48280","15655",
"1400000US36005042600","Census Tract 426; Bronx County; New York","99764","38246",
"1400000US36005042800","Census Tract 428; Bronx County; New York","168646","112521",
"1400000US36005042901","Census Tract 429.01; Bronx County; New York","46779","17578",
"1400000US36005042902","Census Tract 429.02; Bronx County; New York","44663","12493",
"1400000US36005043000","Census Tract 430; Bronx County; New York","85074","22045",
"1400000US36005043101","Census Tract 431.01; Bronx County; New York","40089","18894",
"1400000US36005043102","Census Tract 431.02; Bronx County; New York","50926","18889",
"1400000US36005043400","Census Tract 434; Bronx County; New York","76036","36501",
"1400000US36005043501","Census Tract 435.01; Bronx County; New York","-","**",
"1400000US36005043502","Census Tract 435.02; Bronx County; New York","-","**",
"1400000US36005043503","Census Tract 435.03; Bronx County; New York","-","**",
"1400000US36005043600","Census Tract 436; Bronx County; New York","84735","20551",
"1400000US36005044200","Census Tract 442; Bronx County; New York","56434","55148",
"1400000US36005044400","Census Tract 444; Bronx County; New York","89615","58943",
"1400000US36005044800","Census Tract 448; Bronx County; New York","104094","28957",
"1400000US36005044901","Census Tract 449.01; Bronx County; New York","91419","13990",
"1400000US36005044902","Census Tract 449.02; Bronx County; New York","99297","18508",
"1400000US36005045101","Census Tract 451.01; Bronx County; New York","77246","19280",
"1400000US36005045102","Census Tract 451.02; Bronx County; New York","99395","5864",
"1400000US36005045600","Census Tract 456; Bronx County; New York","79386","12039",
"1400000US36005045800","Census Tract 458; Bronx County; New York","30453","8199",
"1400000US36005046000","Census Tract 460; Bronx County; New York","44355","10595",
"1400000US36005046203","Census Tract 462.03; Bronx County; New York","40755","10732",
"1400000US36005046204","Census Tract 462.04; Bronx County; New York","63652","16895",
"1400000US36005046205","Census Tract 462.05; Bronx County; New York","75679","19132",
"1400000US36005046206","Census Tract 462.06; Bronx County; New York","67234","12525",
"1400000US36005046207","Census Tract 462.07; Bronx County; New York","59838","22544",
"1400000US36005046208","Census Tract 462.08; Bronx County; New York","87061","32217",
"1400000US36005046209","Census Tract 462.09; Bronx County; New York","30185","24453",
"1400000US36005048401","Census Tract 484.01; Bronx County; New York","88862","17745",
"1400000US36005048402","Census Tract 484.02; Bronx County; New York","-","**",
"1400000US36005050400","Census Tract 504; Bronx County; New York","-","**",
"1400000US36005051601","Census Tract 516.01; Bronx County; New York","103125","43009",
"1400000US36005051602","Census Tract 516.02; Bronx County; New York","-","**",
"1400000US36007000100","Census Tract 1; Broome County; New York","53362","6736",
"1400000US36007000200","Census Tract 2; Broome County; New York","41715","13334",
"1400000US36007000300","Census Tract 3; Broome County; New York","52966","22300",
"1400000US36007000400","Census Tract 4; Broome County; New York","36875","12491",
"1400000US36007000500","Census Tract 5; Broome County; New York","31051","5132",
"1400000US36007000600","Census Tract 6; Broome County; New York","55602","19091",
"1400000US36007000700","Census Tract 7; Broome County; New York","50607","7764",
"1400000US36007000900","Census Tract 9; Broome County; New York","-","**",
"1400000US36007001100","Census Tract 11; Broome County; New York","20221","8669",
"1400000US36007001200","Census Tract 12; Broome County; New York","14806","10353",
"1400000US36007001300","Census Tract 13; Broome County; New York","33900","14099",
"1400000US36007001401","Census Tract 14.01; Broome County; New York","37273","9471",
"1400000US36007001402","Census Tract 14.02; Broome County; New York","38750","21259",
"1400000US36007001500","Census Tract 15; Broome County; New York","86277","17593",
"1400000US36007001600","Census Tract 16; Broome County; New York","75000","24218",
"1400000US36007001700","Census Tract 17; Broome County; New York","56128","12250",
"1400000US36007001800","Census Tract 18; Broome County; New York","62832","10427",
"1400000US36007010200","Census Tract 102; Broome County; New York","69115","18577",
"1400000US36007011901","Census Tract 119.01; Broome County; New York","71875","15661",
"1400000US36007011902","Census Tract 119.02; Broome County; New York","64348","9784",
"1400000US36007011903","Census Tract 119.03; Broome County; New York","69375","8762",
"1400000US36007012000","Census Tract 120; Broome County; New York","69432","13318",
"1400000US36007012101","Census Tract 121.01; Broome County; New York","90234","23325",
"1400000US36007012102","Census Tract 121.02; Broome County; New York","88555","16298",
"1400000US36007012103","Census Tract 121.03; Broome County; New York","72083","16032",
"1400000US36007012201","Census Tract 122.01; Broome County; New York","89769","5558",
"1400000US36007012202","Census Tract 122.02; Broome County; New York","61359","4659",
"1400000US36007012300","Census Tract 123; Broome County; New York","61317","13855",
"1400000US36007012400","Census Tract 124; Broome County; New York","76724","6456",
"1400000US36007012501","Census Tract 125.01; Broome County; New York","61549","10155",
"1400000US36007012502","Census Tract 125.02; Broome County; New York","85000","15033",
"1400000US36007012600","Census Tract 126; Broome County; New York","58588","5240",
"1400000US36007012701","Census Tract 127.01; Broome County; New York","66356","15370",
"1400000US36007012702","Census Tract 127.02; Broome County; New York","105345","11088",
"1400000US36007012800","Census Tract 128; Broome County; New York","77864","14052",
"1400000US36007012900","Census Tract 129; Broome County; New York","83144","14620",
"1400000US36007013000","Census Tract 130; Broome County; New York","92782","12071",
"1400000US36007013100","Census Tract 131; Broome County; New York","44059","6234",
"1400000US36007013201","Census Tract 132.01; Broome County; New York","86369","11382",
"1400000US36007013202","Census Tract 132.02; Broome County; New York","89718","9715",
"1400000US36007013301","Census Tract 133.01; Broome County; New York","61397","8352",
"1400000US36007013303","Census Tract 133.03; Broome County; New York","85128","10356",
"1400000US36007013304","Census Tract 133.04; Broome County; New York","95903","34150",
"1400000US36007013400","Census Tract 134; Broome County; New York","56544","15119",
"1400000US36007013500","Census Tract 135; Broome County; New York","31250","6155",
"1400000US36007013600","Census Tract 136; Broome County; New York","37304","14507",
"1400000US36007013700","Census Tract 137; Broome County; New York","56455","12714",
"1400000US36007013800","Census Tract 138; Broome County; New York","52796","18629",
"1400000US36007013900","Census Tract 139; Broome County; New York","32533","16122",
"1400000US36007014000","Census Tract 140; Broome County; New York","39583","12170",
"1400000US36007014100","Census Tract 141; Broome County; New York","66250","11441",
"1400000US36007014200","Census Tract 142; Broome County; New York","74209","9557",
"1400000US36007014301","Census Tract 143.01; Broome County; New York","77725","19544",
"1400000US36007014302","Census Tract 143.02; Broome County; New York","51987","19252",
"1400000US36007014400","Census Tract 144; Broome County; New York","85057","12915",
"1400000US36007014500","Census Tract 145; Broome County; New York","86629","13535",
"1400000US36007014600","Census Tract 146; Broome County; New York","103068","26280",
"1400000US36009940000","Census Tract 9400; Cattaraugus County; New York","90417","59559",
"1400000US36009940200","Census Tract 9402; Cattaraugus County; New York","-","**",
"1400000US36009940301","Census Tract 9403.01; Cattaraugus County; New York","34602","7414",
"1400000US36009940302","Census Tract 9403.02; Cattaraugus County; New York","48056","7790",
"1400000US36009960100","Census Tract 9601; Cattaraugus County; New York","60451","9963",
"1400000US36009960200","Census Tract 9602; Cattaraugus County; New York","49672","16991",
"1400000US36009960300","Census Tract 9603; Cattaraugus County; New York","70517","6499",
"1400000US36009960400","Census Tract 9604; Cattaraugus County; New York","61020","3151",
"1400000US36009960500","Census Tract 9605; Cattaraugus County; New York","58902","6729",
"1400000US36009960600","Census Tract 9606; Cattaraugus County; New York","59630","13462",
"1400000US36009960703","Census Tract 9607.03; Cattaraugus County; New York","65114","11603",
"1400000US36009960704","Census Tract 9607.04; Cattaraugus County; New York","71350","19398",
"1400000US36009960800","Census Tract 9608; Cattaraugus County; New York","62027","8158",
"1400000US36009961000","Census Tract 9610; Cattaraugus County; New York","81351","7500",
"1400000US36009961100","Census Tract 9611; Cattaraugus County; New York","74728","16056",
"1400000US36009961200","Census Tract 9612; Cattaraugus County; New York","55607","8293",
"1400000US36009961301","Census Tract 9613.01; Cattaraugus County; New York","57206","12534",
